0.137255;0.32549;0.4;0.117647;0.556863;0.690196;0.368627;0.533333;0.105882;0.576471;0.623529;0.129412;0.109804;0.52549;0.454902;0.462745
0.278431;0.631373;0.498039;0.14902;0.494118;0.588235;0.635294;0.482353;0.188235;0.356863;0.529412;0.537255;0.121569;0.52549;0.509804;0.509804
0.207843;0.627451;0.52549;0.47451;0.305882;0.443137;0.490196;0.52549;0.168627;0.431373;0.564706;0.470588;0.117647;0.517647;0.517647;0.509804
0.117647;0.396078;0.447059;0.14902;0.462745;0.45098;0.380392;0.541176;0.0980392;0.45098;0.705882;0.109804;0.12549;0.498039;0.52549;0.521569
0.109804;0.576471;0.380392;0.266667;0.431373;0.227451;0.286275;0.545098;0.145098;0.666667;0.388235;0.427451;0.12549;0.533333;0.545098;0.505882
0.0901961;0.658824;0.411765;0.227451;0.407843;0.478431;0.564706;0.466667;0.101961;0.588235;0.411765;0.215686;0.117647;0.490196;0.517647;0.505882
0.113725;0.368627;0.576471;0.207843;0.466667;0.611765;0.596078;0.490196;0.176471;0.666667;0.596078;0.368627;0.121569;0.462745;0.494118;0.486275
0.290196;0.65098;0.686275;0.12549;0.607843;0.537255;0.537255;0.490196;0.184314;0.462745;0.701961;0.286275;0.117647;0.537255;0.513725;0.501961
0.184314;0.211765;0.396078;0.121569;0.572549;0.635294;0.4;0.47451;0.105882;0.666667;0.352941;0.113725;0.113725;0.439216;0.517647;0.454902
0.219608;0.360784;0.552941;0.341176;0.517647;0.556863;0.423529;0.458824;0.180392;0.615686;0.505882;0.337255;0.121569;0.517647;0.513725;0.52549
0.12549;0.427451;0.647059;0.235294;0.541176;0.52549;0.47451;0.505882;0.2;0.721569;0.556863;0.45098;0.117647;0.521569;0.521569;0.513725
0.360784;0.313725;0.282353;0.796078;0.52549;0.403922;0.490196;0.482353;0.164706;0.588235;0.568627;0.172549;0.121569;0.52549;0.537255;0.509804
0.270588;0.52549;0.588235;0.45098;0.619608;0.380392;0.552941;0.517647;0.156863;0.6;0.666667;0.196078;0.117647;0.513725;0.509804;0.513725
0.156863;0.756863;0.756863;0.25098;0.290196;0.568627;0.505882;0.576471;0.176471;0.501961;0.772549;0.270588;0.121569;0.505882;0.509804;0.545098
0.121569;0.309804;0.509804;0.141176;0.552941;0.654902;0.478431;0.490196;0.117647;0.588235;0.52549;0.12549;0.117647;0.505882;0.584314;0.533333
0.356863;0.505882;0.423529;0.517647;0.505882;0.427451;0.47451;0.541176;0.184314;0.262745;0.545098;0.560784;0.121569;0.517647;0.505882;0.521569
0.211765;0.54902;0.811765;0.423529;0.580392;0.403922;0.580392;0.501961;0.156863;0.529412;0.34902;0.341176;0.117647;0.509804;0.529412;0.517647
0.364706;0.356863;0.682353;0.345098;0.537255;0.54902;0.6;0.52549;0.192157;0.737255;0.482353;0.54902;0.12549;0.482353;0.545098;0.545098
0.372549;0.505882;0.482353;0.423529;0.52549;0.419608;0.513725;0.533333;0.0784314;0.552941;0.423529;0.168627;0.121569;0.517647;0.521569;0.521569
0.305882;0.372549;0.388235;0.356863;0.435294;0.384314;0.498039;0.470588;0.0980392;0.4;0.533333;0.14902;0.117647;0.513725;0.52549;0.521569
0.184314;0.635294;0.552941;0.545098;0.266667;0.282353;0.494118;0.545098;0.188235;0.462745;0.352941;0.309804;0.121569;0.505882;0.505882;0.529412
0.192157;0.694118;0.286275;0.396078;0.490196;0.545098;0.611765;0.521569;0.192157;0.278431;0.482353;0.47451;0.117647;0.494118;0.529412;0.52549
0.101961;0.517647;0.682353;0.223529;0.360784;0.545098;0.607843;0.705882;0.168627;0.372549;0.65098;0.231373;0.113725;0.509804;0.517647;0.478431
0.0980392;0.631373;0.607843;0.105882;0.588235;0.596078;0.498039;0.627451;0.12549;0.603922;0.552941;0.156863;0.121569;0.517647;0.521569;0.521569
0.156863;0.203922;0.552941;0.247059;0.345098;0.509804;0.443137;0.572549;0.192157;0.564706;0.466667;0.419608;0.121569;0.533333;0.517647;0.529412
0.121569;0.694118;0.384314;0.0901961;0.564706;0.694118;0.458824;0.505882;0.176471;0.517647;0.580392;0.129412;0.129412;0.517647;0.564706;0.584314
0.211765;0.521569;0.47451;0.427451;0.501961;0.490196;0.505882;0.533333;0.145098;0.615686;0.498039;0.141176;0.117647;0.517647;0.521569;0.509804
0.223529;0.796078;0.682353;0.415686;0.482353;0.278431;0.552941;0.631373;0.192157;0.733333;0.52549;0.580392;0.129412;0.407843;0.482353;0.537255
0.384314;0.682353;0.282353;0.788235;0.572549;0.443137;0.505882;0.541176;0.168627;0.396078;0.517647;0.184314;0.12549;0.52549;0.509804;0.54902
0.121569;0.705882;0.611765;0.188235;0.67451;0.8;0.54902;0.627451;0.164706;0.662745;0.658824;0.156863;0.121569;0.494118;0.541176;0.537255
0.286275;0.788235;0.745098;0.407843;0.443137;0.588235;0.533333;0.372549;0.184314;0.266667;0.584314;0.411765;0.121569;0.521569;0.501961;0.509804
0.196078;0.639216;0.34902;0.294118;0.282353;0.517647;0.462745;0.545098;0.188235;0.388235;0.580392;0.470588;0.117647;0.52549;0.517647;0.513725
0.0980392;0.431373;0.286275;0.180392;0.631373;0.752941;0.509804;0.368627;0.156863;0.423529;0.403922;0.184314;0.121569;0.529412;0.533333;0.529412
0.172549;0.792157;0.462745;0.294118;0.439216;0.603922;0.537255;0.443137;0.180392;0.364706;0.576471;0.403922;0.117647;0.513725;0.541176;0.505882
0.184314;0.235294;0.54902;0.0862745;0.529412;0.678431;0.635294;0.529412;0.172549;0.52549;0.627451;0.141176;0.121569;0.517647;0.513725;0.552941
0.392157;0.631373;0.403922;0.760784;0.54902;0.45098;0.513725;0.541176;0.168627;0.368627;0.498039;0.188235;0.117647;0.509804;0.517647;0.490196
0.243137;0.6;0.407843;0.505882;0.439216;0.6;0.482353;0.552941;0.192157;0.364706;0.639216;0.415686;0.117647;0.521569;0.529412;0.513725
0.117647;0.266667;0.447059;0.129412;0.619608;0.541176;0.533333;0.517647;0.14902;0.627451;0.376471;0.14902;0.12549;0.568627;0.47451;0.588235
0.27451;0.721569;0.505882;0.152941;0.329412;0.768627;0.580392;0.545098;0.184314;0.67451;0.572549;0.211765;0.113725;0.533333;0.505882;0.505882
0.160784;0.611765;0.854902;0.286275;0.490196;0.176471;0.490196;0.403922;0.164706;0.733333;0.713725;0.443137;0.129412;0.439216;0.556863;0.490196
0.2;0.772549;0.596078;0.384314;0.568627;0.6;0.415686;0.517647;0.196078;0.309804;0.623529;0.529412;0.117647;0.513725;0.529412;0.521569
0.301961;0.572549;0.839216;0.2;0.572549;0.447059;0.458824;0.470588;0.192157;0.45098;0.780392;0.352941;0.121569;0.517647;0.521569;0.513725
0.211765;0.270588;0.54902;0.0705882;0.627451;0.701961;0.607843;0.584314;0.180392;0.521569;0.666667;0.188235;0.121569;0.529412;0.498039;0.521569
0.2;0.529412;0.662745;0.423529;0.596078;0.603922;0.490196;0.458824;0.188235;0.435294;0.364706;0.447059;0.117647;0.517647;0.517647;0.509804
0.109804;0.309804;0.498039;0.286275;0.505882;0.462745;0.509804;0.517647;0.180392;0.666667;0.533333;0.45098;0.121569;0.509804;0.498039;0.537255
0.184314;0.572549;0.537255;0.333333;0.458824;0.580392;0.639216;0.494118;0.192157;0.415686;0.556863;0.588235;0.117647;0.521569;0.513725;0.513725
0.376471;0.631373;0.462745;0.266667;0.541176;0.443137;0.54902;0.529412;0.152941;0.352941;0.486275;0.141176;0.121569;0.505882;0.513725;0.533333
0.341176;0.454902;0.435294;0.537255;0.458824;0.364706;0.501961;0.439216;0.192157;0.733333;0.498039;0.54902;0.121569;0.513725;0.513725;0.517647
0.160784;0.290196;0.67451;0.192157;0.588235;0.494118;0.690196;0.470588;0.192157;0.713725;0.592157;0.360784;0.121569;0.517647;0.521569;0.517647
0.101961;0.192157;0.568627;0.27451;0.392157;0.588235;0.396078;0.517647;0.168627;0.603922;0.470588;0.337255;0.117647;0.54902;0.486275;0.498039
0.14902;0.313725;0.643137;0.298039;0.466667;0.529412;0.572549;0.356863;0.196078;0.733333;0.576471;0.490196;0.121569;0.517647;0.513725;0.501961
0.247059;0.482353;0.427451;0.517647;0.54902;0.341176;0.458824;0.45098;0.192157;0.521569;0.768627;0.32549;0.121569;0.513725;0.498039;0.533333
0.152941;0.223529;0.388235;0.0980392;0.458824;0.709804;0.435294;0.560784;0.188235;0.443137;0.454902;0.0941176;0.12549;0.482353;0.529412;0.521569
0.145098;0.490196;0.447059;0.133333;0.690196;0.482353;0.454902;0.529412;0.172549;0.639216;0.466667;0.313725;0.121569;0.537255;0.521569;0.521569
0.109804;0.262745;0.643137;0.372549;0.509804;0.52549;0.54902;0.513725;0.2;0.698039;0.545098;0.498039;0.113725;0.529412;0.517647;0.513725
0.164706;0.337255;0.541176;0.145098;0.376471;0.466667;0.47451;0.490196;0.172549;0.52549;0.533333;0.27451;0.121569;0.556863;0.592157;0.545098
0.25098;0.741176;0.423529;0.505882;0.65098;0.337255;0.435294;0.564706;0.192157;0.364706;0.517647;0.517647;0.121569;0.537255;0.490196;0.521569
0.184314;0.368627;0.372549;0.0823529;0.419608;0.545098;0.47451;0.486275;0.180392;0.654902;0.505882;0.133333;0.121569;0.490196;0.505882;0.529412
0.254902;0.439216;0.47451;0.164706;0.65098;0.47451;0.521569;0.552941;0.196078;0.466667;0.541176;0.435294;0.117647;0.52549;0.501961;0.517647
0.121569;0.454902;0.627451;0.192157;0.666667;0.74902;0.533333;0.486275;0.172549;0.607843;0.690196;0.27451;0.117647;0.501961;0.517647;0.498039
0.215686;0.690196;0.819608;0.25098;0.564706;0.521569;0.666667;0.321569;0.176471;0.321569;0.705882;0.360784;0.117647;0.521569;0.541176;0.509804
0.160784;0.470588;0.54902;0.262745;0.529412;0.552941;0.470588;0.443137;0.188235;0.741176;0.584314;0.356863;0.121569;0.513725;0.517647;0.533333
0.121569;0.698039;0.490196;0.121569;0.454902;0.658824;0.52549;0.54902;0.117647;0.45098;0.631373;0.184314;0.113725;0.52549;0.482353;0.478431
0.0941176;0.290196;0.494118;0.184314;0.631373;0.396078;0.533333;0.470588;0.160784;0.466667;0.560784;0.211765;0.117647;0.509804;0.52549;0.494118
0.137255;0.407843;0.607843;0.137255;0.541176;0.298039;0.505882;0.572549;0.188235;0.541176;0.627451;0.215686;0.121569;0.505882;0.501961;0.52549
0.282353;0.729412;0.611765;0.239216;0.498039;0.517647;0.403922;0.788235;0.188235;0.435294;0.721569;0.345098;0.121569;0.513725;0.521569;0.517647
0.317647;0.521569;0.52549;0.411765;0.576471;0.270588;0.4;0.466667;0.192157;0.552941;0.588235;0.603922;0.117647;0.513725;0.517647;0.541176
0.164706;0.380392;0.45098;0.329412;0.572549;0.521569;0.470588;0.54902;0.207843;0.670588;0.490196;0.411765;0.121569;0.517647;0.529412;0.521569
0.141176;0.462745;0.658824;0.352941;0.572549;0.501961;0.658824;0.47451;0.196078;0.698039;0.545098;0.458824;0.117647;0.517647;0.521569;0.52549
0.101961;0.258824;0.533333;0.360784;0.482353;0.396078;0.321569;0.541176;0.168627;0.478431;0.572549;0.360784;0.117647;0.494118;0.529412;0.517647
0.133333;0.207843;0.6;0.160784;0.431373;0.611765;0.592157;0.529412;0.188235;0.584314;0.505882;0.25098;0.113725;0.470588;0.462745;0.466667
0.231373;0.541176;0.486275;0.121569;0.541176;0.435294;0.333333;0.52549;0.137255;0.380392;0.52549;0.415686;0.117647;0.521569;0.529412;0.533333
0.243137;0.282353;0.54902;0.352941;0.498039;0.65098;0.427451;0.537255;0.2;0.752941;0.498039;0.427451;0.121569;0.498039;0.52549;0.509804
0.309804;0.615686;0.564706;0.223529;0.552941;0.470588;0.560784;0.658824;0.192157;0.498039;0.564706;0.258824;0.113725;0.517647;0.513725;0.498039
0.101961;0.517647;0.6;0.12549;0.478431;0.639216;0.521569;0.643137;0.0941176;0.47451;0.627451;0.14902;0.121569;0.537255;0.529412;0.513725
0.168627;0.764706;0.482353;0.301961;0.47451;0.45098;0.458824;0.466667;0.192157;0.337255;0.521569;0.45098;0.117647;0.494118;0.521569;0.501961
0.137255;0.376471;0.396078;0.266667;0.494118;0.47451;0.47451;0.596078;0.188235;0.517647;0.509804;0.137255;0.117647;0.517647;0.498039;0.509804
0.352941;0.623529;0.423529;0.313725;0.584314;0.403922;0.537255;0.529412;0.0941176;0.643137;0.462745;0.160784;0.117647;0.521569;0.513725;0.505882
0.235294;0.494118;0.482353;0.411765;0.521569;0.411765;0.505882;0.537255;0.0745098;0.560784;0.45098;0.14902;0.121569;0.513725;0.517647;0.537255
0.2;0.705882;0.6;0.52549;0.25098;0.270588;0.494118;0.529412;0.188235;0.482353;0.368627;0.305882;0.121569;0.513725;0.505882;0.521569
0.188235;0.65098;0.329412;0.239216;0.517647;0.533333;0.52549;0.572549;0.180392;0.678431;0.505882;0.486275;0.117647;0.513725;0.505882;0.521569
0.129412;0.478431;0.482353;0.4;0.501961;0.341176;0.490196;0.431373;0.180392;0.67451;0.427451;0.560784;0.121569;0.505882;0.517647;0.529412
0.215686;0.635294;0.580392;0.254902;0.556863;0.498039;0.552941;0.611765;0.192157;0.462745;0.690196;0.27451;0.117647;0.517647;0.533333;0.501961
0.203922;0.635294;0.513725;0.258824;0.517647;0.513725;0.607843;0.482353;0.184314;0.482353;0.588235;0.211765;0.117647;0.521569;0.541176;0.509804
0.247059;0.576471;0.509804;0.266667;0.47451;0.333333;0.4;0.427451;0.184314;0.596078;0.411765;0.333333;0.117647;0.521569;0.513725;0.521569
0.117647;0.654902;0.447059;0.145098;0.584314;0.458824;0.576471;0.541176;0.0862745;0.619608;0.588235;0.105882;0.121569;0.560784;0.521569;0.509804
0.117647;0.337255;0.415686;0.25098;0.584314;0.490196;0.415686;0.572549;0.184314;0.654902;0.545098;0.458824;0.121569;0.513725;0.505882;0.541176
0.270588;0.835294;0.27451;0.270588;0.552941;0.364706;0.67451;0.513725;0.164706;0.627451;0.364706;0.545098;0.117647;0.501961;0.533333;0.52549
0.258824;0.529412;0.596078;0.427451;0.541176;0.32549;0.564706;0.470588;0.192157;0.643137;0.513725;0.498039;0.117647;0.521569;0.501961;0.498039
0.207843;0.329412;0.470588;0.2;0.529412;0.572549;0.576471;0.576471;0.192157;0.678431;0.494118;0.219608;0.117647;0.521569;0.52549;0.494118
0.0627451;0.635294;0.694118;0.580392;0.67451;0.603922;0.529412;0.505882;0.172549;0.529412;0.517647;0.537255;0.12549;0.509804;0.52549;0.517647
0.109804;0.368627;0.423529;0.435294;0.580392;0.34902;0.54902;0.560784;0.176471;0.607843;0.639216;0.392157;0.121569;0.52549;0.517647;0.52549
0.105882;0.341176;0.831373;0.211765;0.47451;0.258824;0.615686;0.439216;0.168627;0.529412;0.811765;0.317647;0.121569;0.501961;0.513725;0.505882
0.376471;0.647059;0.243137;0.760784;0.568627;0.435294;0.505882;0.541176;0.172549;0.388235;0.513725;0.184314;0.121569;0.533333;0.482353;0.541176
0.14902;0.686275;0.470588;0.360784;0.447059;0.290196;0.411765;0.568627;0.180392;0.376471;0.541176;0.466667;0.121569;0.517647;0.505882;0.52549
0.176471;0.486275;0.52549;0.545098;0.529412;0.380392;0.482353;0.533333;0.0784314;0.505882;0.47451;0.141176;0.121569;0.521569;0.521569;0.529412
0.368627;0.784314;0.627451;0.443137;0.337255;0.470588;0.470588;0.568627;0.196078;0.352941;0.529412;0.447059;0.121569;0.521569;0.505882;0.517647
0.192157;0.541176;0.694118;0.533333;0.576471;0.407843;0.490196;0.458824;0.168627;0.533333;0.301961;0.443137;0.117647;0.513725;0.517647;0.490196
0.137255;0.462745;0.415686;0.113725;0.588235;0.647059;0.486275;0.490196;0.0941176;0.619608;0.690196;0.133333;0.113725;0.517647;0.45098;0.47451
0.294118;0.360784;0.32549;0.219608;0.517647;0.556863;0.643137;0.592157;0.192157;0.643137;0.407843;0.447059;0.121569;0.505882;0.517647;0.509804
0.294118;0.721569;0.701961;0.192157;0.65098;0.498039;0.435294;0.466667;0.188235;0.388235;0.592157;0.360784;0.121569;0.529412;0.541176;0.529412
0.207843;0.631373;0.266667;0.407843;0.462745;0.545098;0.576471;0.521569;0.196078;0.419608;0.564706;0.317647;0.117647;0.521569;0.513725;0.509804
0.133333;0.545098;0.290196;0.215686;0.431373;0.415686;0.482353;0.498039;0.176471;0.623529;0.396078;0.341176;0.121569;0.529412;0.513725;0.501961
0.321569;0.509804;0.4;0.407843;0.517647;0.372549;0.454902;0.34902;0.176471;0.513725;0.686275;0.580392;0.117647;0.521569;0.529412;0.517647
0.129412;0.564706;0.45098;0.25098;0.470588;0.517647;0.529412;0.596078;0.156863;0.458824;0.403922;0.509804;0.113725;0.505882;0.443137;0.458824
