1.16996e-06;1.54952e-06;1.17407e-06;1.51365e-06;-8.52174e-06;-8.42132e-06;-8.4589e-06;-8.4134e-06;1;0.92313;0.936988;0.921075;1.33722e-06;1.28514e-06;1.29717e-06;1.27932e-06;5.10065e-06;6.99952e-06;3.62712e-06;6.23885e-06;3.66871e-07;4.25681e-07;4.18218e-07;4.31554e-07
3.18318e-06;4.77472e-06;3.49524e-06;4.79337e-06;-2.039e-05;-2.00662e-05;-2.023e-05;-2.008e-05;1;0.849087;0.908963;0.856819;3.27211e-06;3.10965e-06;3.18037e-06;3.11791e-06;1.37115e-05;2.32317e-05;1.41462e-05;2.38682e-05;1.00422e-06;1.20931e-06;1.1484e-06;1.20346e-06
3.96468e-06;4.84942e-06;3.94602e-06;5.28873e-06;-2.0005e-05;-1.97681e-05;-1.99732e-05;-1.97212e-05;1;0.890727;0.982591;0.862946;3.13686e-06;3.02626e-06;3.12154e-06;2.9952e-06;1.5724e-05;2.02897e-05;1.59249e-05;2.31951e-05;1.08912e-06;1.20924e-06;1.11726e-06;1.25343e-06
4.01519e-06;4.96985e-06;4.19802e-06;4.81984e-06;-1.36771e-05;-1.35205e-05;-1.35805e-05;-1.35423e-05;1;0.913332;0.923364;0.933862;1.93268e-06;1.84594e-06;1.8685e-06;1.86207e-06;1.61645e-05;1.98731e-05;1.30096e-05;1.97553e-05;9.56071e-07;9.90471e-07;9.85841e-07;9.90191e-07
4.75922e-07;5.80717e-07;2.96589e-07;5.55129e-07;-7.29751e-06;-7.23929e-06;-7.32536e-06;-7.24506e-06;0.988476;0.960408;1;0.96554;1.20693e-06;1.18466e-06;1.21741e-06;1.18797e-06;1.50556e-06;1.86883e-06;5.57385e-07;1.71078e-06;1.98997e-07;2.27148e-07;1.9062e-07;2.21146e-07
1.25996e-06;1.54672e-06;1.17628e-06;1.68392e-06;-7.46828e-06;-7.3963e-06;-7.4449e-06;-7.40083e-06;1;0.956582;0.992607;0.99926;1.12091e-06;1.09038e-06;1.10953e-06;1.09575e-06;5.22926e-06;6.21159e-06;3.49733e-06;7.44933e-06;3.88446e-07;4.06485e-07;3.94578e-07;3.87096e-07
1.4022e-06;1.92434e-06;1.24167e-06;1.98621e-06;-1.37916e-05;-1.36447e-05;-1.37367e-05;-1.36072e-05;1;0.930204;0.962058;0.899892;2.24867e-06;2.18641e-06;2.21881e-06;2.16852e-06;5.95176e-06;8.38184e-06;3.47594e-06;8.37366e-06;5.30269e-07;6.00719e-07;5.79116e-07;6.25795e-07
5.27837e-06;7.14156e-06;5.26694e-06;6.74677e-06;-2.64761e-05;-2.60723e-05;-2.6283e-05;-2.60901e-05;1;0.855427;0.919494;0.859887;4.06629e-06;3.84648e-06;3.94202e-06;3.853e-06;1.98169e-05;2.83443e-05;1.48037e-05;2.46434e-05;1.70155e-06;1.92355e-06;1.86175e-06;1.92224e-06
1.40154e-06;1.71977e-06;1.17658e-06;1.77478e-06;-1.23661e-05;-1.22192e-05;-1.23121e-05;-1.22365e-05;1;0.923226;0.969592;0.93871;2.00251e-06;1.93446e-06;1.97453e-06;1.94342e-06;6.28403e-06;7.01502e-06;3.09411e-06;8.0714e-06;4.93705e-07;5.79966e-07;5.37673e-07;5.68928e-07
3.99685e-06;5.16306e-06;4.26165e-06;5.18346e-06;-1.56651e-05;-1.54368e-05;-1.55695e-05;-1.54401e-05;1;0.85829;0.922847;0.859969;2.46174e-06;2.34528e-06;2.40682e-06;2.34837e-06;1.77162e-05;2.4602e-05;1.93669e-05;2.48669e-05;7.29217e-07;8.70851e-07;8.19828e-07;8.67146e-07
1.58828e-06;2.59631e-06;1.98528e-06;2.56275e-06;-1.13188e-05;-1.11571e-05;-1.12421e-05;-1.11625e-05;1;0.889157;0.938848;0.893745;1.79e-06;1.71789e-06;1.75383e-06;1.72094e-06;6.30283e-06;1.26742e-05;8.75754e-06;1.25996e-05;4.73235e-07;5.45567e-07;5.1611e-07;5.44605e-07
8.89153e-07;1.08494e-06;9.97223e-07;1.13723e-06;-7.50347e-06;-7.43897e-06;-7.465e-06;-7.42395e-06;1;0.949963;0.967248;0.932708;1.18924e-06;1.16261e-06;1.17153e-06;1.15378e-06;3.84182e-06;4.89433e-06;4.50351e-06;5.27875e-06;2.23631e-07;2.58992e-07;2.50019e-07;2.73936e-07
4.02339e-07;5.29972e-07;4.28077e-07;4.99755e-07;-2.7919e-06;-2.75976e-06;-2.77928e-06;-2.76175e-06;1;0.882345;0.943452;0.881752;3.98806e-07;3.83206e-07;3.92362e-07;3.83873e-07;1.88185e-06;2.64419e-06;1.99582e-06;2.3829e-06;9.30842e-08;1.14563e-07;1.03979e-07;1.15015e-07
2.10061e-06;2.84091e-06;2.00424e-06;2.93665e-06;-1.50496e-05;-1.48315e-05;-1.49558e-05;-1.48197e-05;1;0.883165;0.940545;0.877523;2.42742e-06;2.32162e-06;2.37585e-06;2.31682e-06;9.04147e-06;1.20187e-05;6.54587e-06;1.28686e-05;6.31883e-07;7.61122e-07;7.11995e-07;7.67357e-07
1.39297e-06;1.76797e-06;1.11584e-06;1.70937e-06;-1.00111e-05;-9.88674e-06;-9.95586e-06;-9.89076e-06;1;0.915512;0.953866;0.919978;1.60915e-06;1.54757e-06;1.57922e-06;1.55056e-06;8.13829e-06;1.03803e-05;4.43689e-06;9.82224e-06;4.16902e-07;5.04158e-07;4.69762e-07;5.00009e-07
1.80007e-06;2.11047e-06;1.45867e-06;2.07846e-06;-1.18227e-05;-1.17455e-05;-1.18212e-05;-1.17376e-05;1;0.946793;0.991724;0.942336;1.8267e-06;1.79436e-06;1.82716e-06;1.78985e-06;7.42096e-06;9.00012e-06;3.96903e-06;8.70141e-06;5.87809e-07;6.17537e-07;5.93112e-07;6.2914e-07
1.03923e-06;1.19597e-06;1.00389e-06;1.2119e-06;-3.66863e-06;-3.63587e-06;-3.65827e-06;-3.63722e-06;1;0.903766;0.965464;0.90806;5.11302e-07;4.95221e-07;5.0595e-07;4.96109e-07;5.8152e-06;6.54669e-06;5.25485e-06;6.72448e-06;1.37905e-07;1.55411e-07;1.46043e-07;1.54123e-07
3.20285e-06;3.84535e-06;3.13399e-06;3.80804e-06;-1.71248e-05;-1.69278e-05;-1.70271e-05;-1.69322e-05;1;0.878884;0.91975;0.884632;2.59992e-06;2.49877e-06;2.53936e-06;2.50165e-06;1.08242e-05;1.3291e-05;8.81982e-06;1.30639e-05;9.83268e-07;1.10192e-06;1.07415e-06;1.0998e-06
1.34644e-07;1.69685e-07;1.40166e-07;1.7079e-07;-1.75525e-06;-1.7438e-06;-1.74695e-06;-1.74023e-06;1;0.95569;0.947548;0.913211;2.48956e-07;2.4413e-07;2.44838e-07;2.41871e-07;5.12068e-07;7.37639e-07;5.03291e-07;7.20319e-07;5.2094e-08;5.89877e-08;5.95387e-08;6.37337e-08
4.60996e-07;4.62964e-07;4.255e-07;5.46662e-07;-2.71822e-06;-2.71261e-06;-2.71711e-06;-2.69204e-06;0.9917;0.991966;1;0.888438;3.81127e-07;3.79332e-07;3.80902e-07;3.68001e-07;2.06957e-06;2.1597e-06;1.81958e-06;2.5128e-06;9.98282e-08;1.03335e-07;1.01954e-07;1.18809e-07
4.1973e-06;5.41508e-06;4.7903e-06;5.65431e-06;-1.72635e-05;-1.70535e-05;-1.71589e-05;-1.69898e-05;1;0.895945;0.949501;0.856941;2.70041e-06;2.60529e-06;2.65416e-06;2.57021e-06;1.97572e-05;2.67998e-05;2.2746e-05;2.75594e-05;8.20716e-07;9.09176e-07;8.56817e-07;9.48436e-07
2.01025e-07;2.49132e-07;2.00922e-07;2.537e-07;-2.96431e-06;-2.93966e-06;-2.95514e-06;-2.93609e-06;1;0.916818;0.95493;0.901427;4.38422e-07;4.27798e-07;4.34123e-07;4.25964e-07;6.86894e-07;8.33014e-07;6.30652e-07;8.35434e-07;7.70316e-08;9.28047e-08;8.55174e-08;9.60002e-08
1.09531e-06;1.54071e-06;9.67259e-07;1.4678e-06;-9.58529e-06;-9.47843e-06;-9.53792e-06;-9.4779e-06;1;0.943499;0.964547;0.943869;1.55965e-06;1.5129e-06;1.5338e-06;1.51149e-06;5.78066e-06;8.36045e-06;3.71131e-06;7.59722e-06;3.15008e-07;3.72656e-07;3.60191e-07;3.77524e-07
3.51795e-06;4.10377e-06;2.88216e-06;3.92367e-06;-1.37294e-05;-1.36098e-05;-1.37467e-05;-1.36391e-05;0.931333;0.897799;1;0.924482;1.86938e-06;1.81322e-06;1.90948e-06;1.8376e-06;1.32682e-05;1.65173e-05;9.01767e-06;1.61335e-05;1.09167e-06;1.1298e-06;1.07756e-06;1.11201e-06
1.05513e-05;1.24683e-05;1.02096e-05;1.17423e-05;-2.41191e-05;-2.38503e-05;-2.40561e-05;-2.38857e-05;1;0.89531;0.973633;0.907749;3.57481e-06;3.44145e-06;3.54818e-06;3.46597e-06;4.8398e-05;5.9234e-05;4.5926e-05;5.5705e-05;1.4138e-06;1.5087e-06;1.47031e-06;1.52483e-06
2.45534e-06;3.09955e-06;2.31529e-06;3.1671e-06;-1.19661e-05;-1.1801e-05;-1.187e-05;-1.17997e-05;1;0.898417;0.919525;0.894109;1.92315e-06;1.8409e-06;1.86933e-06;1.84172e-06;1.42358e-05;1.82231e-05;1.10981e-05;1.91898e-05;4.98666e-07;6.11972e-07;5.90135e-07;6.10713e-07
5.99171e-07;7.26722e-07;5.74686e-07;7.30076e-07;-3.06285e-06;-3.03703e-06;-3.05697e-06;-3.03333e-06;1;0.924473;0.979303;0.903532;4.43444e-07;4.32059e-07;4.40598e-07;4.29985e-07;3.69124e-06;4.57722e-06;3.39982e-06;4.54652e-06;9.41579e-08;1.09249e-07;1.00219e-07;1.13126e-07
2.64906e-06;3.06118e-06;2.29096e-06;3.33432e-06;-1.231e-05;-1.22118e-05;-1.22995e-05;-1.2206e-05;1;0.919352;0.967658;0.927212;1.90573e-06;1.85937e-06;1.89701e-06;1.85811e-06;1.42406e-05;1.71285e-05;1.03672e-05;1.9649e-05;5.94127e-07;6.55901e-07;6.22137e-07;6.48549e-07
2.61803e-06;3.32458e-06;2.7708e-06;3.34398e-06;-1.73257e-05;-1.70991e-05;-1.72106e-05;-1.71013e-05;1;0.911314;0.947253;0.915499;2.88417e-06;2.78058e-06;2.82373e-06;2.78123e-06;1.09397e-05;1.44095e-05;1.11663e-05;1.46322e-05;5.94822e-07;7.27943e-07;6.92809e-07;7.2499e-07
3.19537e-06;3.94522e-06;3.17737e-06;4.06765e-06;-1.22147e-05;-1.203e-05;-1.20992e-05;-1.20391e-05;1;0.807831;0.841177;0.833639;1.9073e-06;1.78981e-06;1.82365e-06;1.80119e-06;1.94855e-05;2.23785e-05;1.52106e-05;2.45159e-05;6.11898e-07;7.43252e-07;7.1138e-07;7.28399e-07
3.48246e-06;4.31074e-06;3.5359e-06;4.49123e-06;-1.99691e-05;-1.97616e-05;-1.98798e-05;-1.97402e-05;1;0.90766;0.94901;0.90141;3.1024e-06;3.00544e-06;3.05559e-06;2.99621e-06;1.18002e-05;1.59246e-05;1.0974e-05;1.70686e-05;1.09834e-06;1.20011e-06;1.16042e-06;1.20176e-06
2.41537e-06;2.96347e-06;2.50942e-06;2.84617e-06;-1.41447e-05;-1.39783e-05;-1.40636e-05;-1.39919e-05;1;0.891677;0.935005;0.890834;2.27996e-06;2.20203e-06;2.23701e-06;2.20546e-06;1.08924e-05;1.37225e-05;1.08581e-05;1.33744e-05;5.95789e-07;7.03001e-07;6.68503e-07;7.12672e-07
6.70774e-07;7.99998e-07;6.54617e-07;9.00486e-07;-5.56761e-06;-5.5162e-06;-5.55084e-06;-5.51398e-06;0.995071;0.964338;1;0.960821;8.85992e-07;8.62223e-07;8.78581e-07;8.62388e-07;3.05944e-06;3.55504e-06;2.63341e-06;4.45191e-06;1.88364e-07;2.20471e-07;1.97452e-07;2.17857e-07
1.97167e-07;2.48699e-07;1.75506e-07;2.64755e-07;-3.06899e-06;-3.04506e-06;-3.06424e-06;-3.04133e-06;1;0.925764;0.97539;0.914547;4.52636e-07;4.427e-07;4.50535e-07;4.40814e-07;6.72061e-07;8.77737e-07;4.55665e-07;9.51224e-07;8.74092e-08;1.01466e-07;9.22398e-08;1.0386e-07
2.33215e-06;3.00139e-06;2.40605e-06;2.95454e-06;-1.36231e-05;-1.34243e-05;-1.34969e-05;-1.34335e-05;1;0.895524;0.91682;0.901723;2.1651e-06;2.06517e-06;2.09541e-06;2.07067e-06;1.09188e-05;1.39453e-05;9.07349e-06;1.36748e-05;6.52724e-07;7.69223e-07;7.48099e-07;7.62921e-07
2.69331e-06;3.63144e-06;3.0554e-06;3.7352e-06;-1.76938e-05;-1.74635e-05;-1.75617e-05;-1.74388e-05;1;0.919377;0.947719;0.910485;2.92204e-06;2.82234e-06;2.85889e-06;2.80788e-06;1.06146e-05;1.5797e-05;1.21721e-05;1.62389e-05;6.57588e-07;7.63457e-07;7.38348e-07;7.81439e-07
1.24403e-06;1.55932e-06;1.29198e-06;1.6008e-06;-9.72938e-06;-9.63152e-06;-9.6958e-06;-9.6258e-06;1;0.913703;0.966922;0.911953;1.56582e-06;1.522e-06;1.54956e-06;1.52076e-06;5.34145e-06;7.32005e-06;5.6589e-06;7.41647e-06;3.29047e-07;3.94304e-07;3.57925e-07;3.91088e-07
1.36515e-06;1.74652e-06;1.0885e-06;1.73065e-06;-1.00566e-05;-9.94674e-06;-1.00216e-05;-9.98487e-06;1;0.940034;0.968892;0.9938;1.62258e-06;1.57187e-06;1.60159e-06;1.59242e-06;7.85217e-06;9.83214e-06;4.09893e-06;1.02216e-05;3.95092e-07;4.62299e-07;4.34319e-07;4.29018e-07
2.3856e-06;3.16376e-06;2.14813e-06;3.2395e-06;-1.7099e-05;-1.68934e-05;-1.70272e-05;-1.68989e-05;1;0.906087;0.962002;0.917118;2.75035e-06;2.65436e-06;2.70778e-06;2.66006e-06;1.09825e-05;1.48752e-05;7.23174e-06;1.56947e-05;7.95066e-07;9.14685e-07;8.65866e-07;9.00307e-07
2.774e-06;3.23624e-06;2.32006e-06;3.45675e-06;-1.38818e-05;-1.37541e-05;-1.38482e-05;-1.37409e-05;1;0.912133;0.947923;0.895881;2.21861e-06;2.15774e-06;2.19578e-06;2.14949e-06;1.69948e-05;2.02589e-05;1.10793e-05;2.23457e-05;6.38332e-07;7.2283e-07;6.82742e-07;7.31472e-07
6.93483e-07;7.9123e-07;6.10352e-07;7.82618e-07;-3.11186e-06;-3.09015e-06;-3.11107e-06;-3.08915e-06;1;0.93989;0.990712;0.934895;4.54967e-07;4.46271e-07;4.5509e-07;4.45653e-07;4.66743e-06;5.23328e-06;3.80191e-06;5.12305e-06;8.16622e-08;9.2121e-08;8.31861e-08;9.3445e-08
1.06353e-05;1.32139e-05;1.03115e-05;1.25525e-05;-3.41743e-05;-3.37705e-05;-3.40366e-05;-3.38167e-05;1;0.884502;0.952146;0.895219;5.04155e-06;4.82058e-06;4.9478e-06;4.84552e-06;4.39752e-05;5.98028e-05;3.68817e-05;5.44299e-05;2.53475e-06;2.72431e-06;2.65722e-06;2.71435e-06
3.25983e-06;4.12332e-06;3.42194e-06;4.00062e-06;-1.57748e-05;-1.55582e-05;-1.56411e-05;-1.5579e-05;1;0.88822;0.911697;0.897796;2.46352e-06;2.34539e-06;2.38153e-06;2.36151e-06;1.48903e-05;1.97743e-05;1.40203e-05;1.91552e-05;8.27394e-07;9.73912e-07;9.4808e-07;9.54994e-07
5.85499e-06;6.86654e-06;6.20733e-06;6.90438e-06;-1.79373e-05;-1.77514e-05;-1.78127e-05;-1.76832e-05;1;0.901554;0.917172;0.854273;2.76461e-06;2.6731e-06;2.69237e-06;2.62952e-06;3.04126e-05;3.67522e-05;3.09276e-05;3.45604e-05;9.6865e-07;1.06293e-06;1.04974e-06;1.11042e-06
2.16731e-06;2.79162e-06;2.08731e-06;3.03024e-06;-1.94241e-05;-1.91798e-05;-1.92947e-05;-1.91044e-05;1;0.887817;0.917862;0.845029;3.16225e-06;3.04946e-06;3.09416e-06;3.00908e-06;7.53015e-06;1.00768e-05;5.31269e-06;1.09602e-05;9.52156e-07;1.09675e-06;1.05694e-06;1.14748e-06
1.45302e-06;1.9471e-06;1.52352e-06;1.95312e-06;-1.16174e-05;-1.14799e-05;-1.15603e-05;-1.14827e-05;1;0.901565;0.942555;0.907238;1.83246e-06;1.77255e-06;1.80492e-06;1.77476e-06;4.643e-06;7.0367e-06;4.71546e-06;7.11383e-06;5.09053e-07;5.74087e-07;5.47073e-07;5.6893e-07
1.67355e-07;1.96037e-07;1.62325e-07;2.16216e-07;-2.85658e-06;-2.83529e-06;-2.85051e-06;-2.82954e-06;1;0.926925;0.982674;0.906741;4.20521e-07;4.11149e-07;4.18015e-07;4.08312e-07;4.78995e-07;5.50275e-07;4.12443e-07;6.51002e-07;7.64636e-08;9.17661e-08;8.11793e-08;9.63946e-08
3.46807e-06;4.19009e-06;3.2069e-06;4.0927e-06;-1.5825e-05;-1.56728e-05;-1.57995e-05;-1.5676e-05;1;0.905691;0.974881;0.911038;2.47661e-06;2.40549e-06;2.46476e-06;2.40852e-06;1.47854e-05;1.92461e-05;1.25119e-05;1.85701e-05;7.86128e-07;8.66249e-07;8.09297e-07;8.66056e-07
1.83637e-06;2.4233e-06;1.55648e-06;2.43243e-06;-1.78596e-05;-1.76652e-05;-1.77955e-05;-1.763e-05;1;0.918041;0.955751;0.895683;2.97881e-06;2.8994e-06;2.94607e-06;2.8769e-06;7.54877e-06;1.04345e-05;4.31334e-06;9.84171e-06;6.59208e-07;7.5924e-07;7.2414e-07;7.95735e-07
5.35249e-07;6.60381e-07;5.28914e-07;6.3688e-07;-2.96196e-06;-2.93249e-06;-2.95495e-06;-2.93178e-06;1;0.905646;0.956789;0.893839;4.24159e-07;4.09644e-07;4.20697e-07;4.09174e-07;2.96541e-06;3.59294e-06;2.81984e-06;3.38289e-06;1.04434e-07;1.22642e-07;1.10973e-07;1.24355e-07
2.02633e-06;3.00122e-06;2.38152e-06;2.63203e-06;-1.37302e-05;-1.35529e-05;-1.3677e-05;-1.36304e-05;1;0.879492;0.967514;0.942916;2.08382e-06;1.99133e-06;2.05639e-06;2.04207e-06;6.41783e-06;1.22063e-05;9.01477e-06;1.10385e-05;7.62329e-07;8.58524e-07;7.95753e-07;8.15012e-07
3.04349e-07;4.02404e-07;3.44786e-07;3.90359e-07;-2.83224e-06;-2.80329e-06;-2.81666e-06;-2.80423e-06;1;0.890246;0.931686;0.889503;3.97387e-07;3.83402e-07;3.89216e-07;3.83513e-07;9.4154e-07;1.32755e-06;1.06279e-06;1.26768e-06;1.06192e-07;1.23201e-07;1.17545e-07;1.24276e-07
4.25877e-06;5.05855e-06;4.01356e-06;5.14103e-06;-1.54155e-05;-1.52217e-05;-1.53243e-05;-1.52147e-05;1;0.878221;0.915599;0.874358;2.3232e-06;2.20455e-06;2.25389e-06;2.19946e-06;1.91084e-05;2.24243e-05;1.41712e-05;2.31316e-05;9.1289e-07;1.04326e-06;1.0131e-06;1.04869e-06
7.47824e-06;9.36622e-06;6.63488e-06;8.47444e-06;-2.08021e-05;-2.04952e-05;-2.07012e-05;-2.05466e-05;1;0.888061;0.941927;0.90459;3.24463e-06;3.08731e-06;3.18618e-06;3.11427e-06;4.11577e-05;5.30458e-05;2.94584e-05;4.462e-05;1.14076e-06;1.28959e-06;1.23195e-06;1.27415e-06
8.15169e-07;1.32196e-06;1.03018e-06;1.36415e-06;-7.36711e-06;-7.2844e-06;-7.3335e-06;-7.2724e-06;1;0.926215;0.968696;0.909835;1.14899e-06;1.11428e-06;1.13366e-06;1.10749e-06;2.82511e-06;5.93184e-06;4.2651e-06;6.10549e-06;2.70328e-07;3.03304e-07;2.87544e-07;3.12119e-07
5.69732e-06;6.6956e-06;5.36027e-06;6.8868e-06;-2.1088e-05;-2.08527e-05;-2.10013e-05;-2.0831e-05;1;0.902347;0.942628;0.891087;3.36723e-06;3.25069e-06;3.31439e-06;3.23539e-06;2.75138e-05;3.35451e-05;2.41357e-05;3.53047e-05;1.05301e-06;1.19705e-06;1.15655e-06;1.22922e-06
1.1644e-06;1.45244e-06;9.98223e-07;1.39604e-06;-1.29471e-05;-1.28449e-05;-1.29654e-05;-1.28402e-05;0.990551;0.935941;1;0.913613;2.08081e-06;2.04201e-06;2.09368e-06;2.03767e-06;3.13785e-06;4.47863e-06;2.30232e-06;4.06328e-06;5.62165e-07;6.07223e-07;5.44045e-07;6.18613e-07
2.66401e-06;3.21963e-06;2.29276e-06;3.29305e-06;-1.60993e-05;-1.59039e-05;-1.60139e-05;-1.59017e-05;1;0.918781;0.969519;0.938566;2.53403e-06;2.43364e-06;2.48337e-06;2.43615e-06;1.22665e-05;1.41869e-05;6.27072e-06;1.49073e-05;8.67245e-07;9.91297e-07;9.43903e-07;9.81503e-07
6.25502e-06;7.65063e-06;5.99028e-06;7.56327e-06;-2.50727e-05;-2.47324e-05;-2.49386e-05;-2.47763e-05;1;0.866396;0.939361;0.890583;3.9092e-06;3.7292e-06;3.83301e-06;3.76173e-06;2.75535e-05;3.49423e-05;2.2854e-05;3.50647e-05;1.45477e-06;1.672e-06;1.5746e-06;1.62419e-06
3.29198e-06;5.02555e-06;3.94383e-06;4.89755e-06;-1.55744e-05;-1.53373e-05;-1.5427e-05;-1.53348e-05;1;0.918245;0.924499;0.895986;2.40999e-06;2.29783e-06;2.33534e-06;2.29781e-06;1.43432e-05;2.41242e-05;1.62142e-05;2.35779e-05;8.06875e-07;8.64121e-07;8.61918e-07;8.81951e-07
3.70574e-06;4.98622e-06;3.51976e-06;4.96106e-06;-2.40022e-05;-2.36539e-05;-2.39156e-05;-2.36825e-05;1;0.863685;0.950401;0.87751;3.86576e-06;3.69084e-06;3.81132e-06;3.70818e-06;1.36995e-05;1.98717e-05;1.13389e-05;2.02219e-05;1.28157e-06;1.49248e-06;1.37594e-06;1.46318e-06
7.62488e-07;9.37206e-07;6.93974e-07;8.99169e-07;-3.86013e-06;-3.82375e-06;-3.85293e-06;-3.81611e-06;1;0.901394;0.965434;0.876673;5.59967e-07;5.4242e-07;5.56314e-07;5.38225e-07;4.4366e-06;5.43323e-06;3.76169e-06;4.97689e-06;1.32034e-07;1.55734e-07;1.41138e-07;1.62405e-07
1.5179e-06;1.87876e-06;1.17229e-06;1.86764e-06;-1.1074e-05;-1.09443e-05;-1.10469e-05;-1.09493e-05;0.994198;0.923399;1;0.932367;1.75941e-06;1.69646e-06;1.7478e-06;1.70042e-06;7.38216e-06;8.7868e-06;3.52895e-06;8.78864e-06;4.98172e-07;5.79813e-07;5.1998e-07;5.74012e-07
2.85372e-06;3.45978e-06;2.41422e-06;3.35335e-06;-1.09904e-05;-1.08759e-05;-1.09645e-05;-1.08824e-05;1;0.930816;0.982431;0.936106;1.66446e-06;1.60775e-06;1.65142e-06;1.61129e-06;1.56115e-05;1.931e-05;1.01689e-05;1.83075e-05;5.9959e-07;6.55711e-07;6.18986e-07;6.51428e-07
4.62584e-06;5.84645e-06;4.31575e-06;5.91016e-06;-1.79802e-05;-1.77979e-05;-1.78942e-05;-1.77351e-05;0.982917;1;0.928796;0.894624;2.76982e-06;2.71155e-06;2.71681e-06;2.65184e-06;2.56978e-05;3.41532e-05;2.05273e-05;3.35552e-05;1.05789e-06;1.05891e-06;1.14632e-06;1.17558e-06
4.45071e-06;5.44156e-06;4.64102e-06;5.63349e-06;-2.07303e-05;-2.04968e-05;-2.0621e-05;-2.04538e-05;1;0.889032;0.949995;0.873419;3.15592e-06;3.03961e-06;3.10482e-06;3.02159e-06;1.59009e-05;2.01863e-05;1.55387e-05;2.07902e-05;1.23455e-06;1.34622e-06;1.27942e-06;1.35053e-06
4.29815e-06;5.29444e-06;4.06253e-06;5.27989e-06;-1.90764e-05;-1.88491e-05;-1.90052e-05;-1.88573e-05;1;0.878059;0.945392;0.881223;2.82395e-06;2.70802e-06;2.78257e-06;2.70986e-06;1.54256e-05;2.0722e-05;1.31126e-05;2.08902e-05;1.26507e-06;1.38494e-06;1.33651e-06;1.38543e-06
5.94934e-07;7.15925e-07;5.29219e-07;6.80757e-07;-2.6788e-06;-2.65631e-06;-2.6775e-06;-2.65569e-06;1;0.922809;0.991454;0.915416;3.88778e-07;3.79338e-07;3.88766e-07;3.78913e-07;3.96114e-06;4.68777e-06;3.30079e-06;4.38336e-06;7.03762e-08;8.17007e-08;7.19005e-08;8.31396e-08
3.51412e-06;4.31062e-06;3.15857e-06;4.25098e-06;-1.67675e-05;-1.65722e-05;-1.67124e-05;-1.65887e-05;1;0.885121;0.954104;0.899602;2.56104e-06;2.45874e-06;2.52433e-06;2.47184e-06;1.4667e-05;1.81397e-05;1.00215e-05;1.81762e-05;9.58291e-07;1.06082e-06;1.01147e-06;1.04993e-06
8.84416e-06;1.08919e-05;8.3938e-06;1.0983e-05;-2.94042e-05;-2.90297e-05;-2.92886e-05;-2.90161e-05;1;0.882539;0.949007;0.877316;4.55308e-06;4.37214e-06;4.49735e-06;4.36715e-06;3.89827e-05;5.07194e-05;3.32365e-05;5.13837e-05;1.83233e-06;1.98773e-06;1.90331e-06;1.98703e-06
